GEOID,YEAR,IncomeG,RentG,HHs
13121008601,2015,Med Income,Med Burden,53
13121008601,2016,High Income,High Burden,0
13121008601,2016,High Income,Low Burden,33
13121008601,2016,High Income,Med Burden,0
13121008601,2016,Low Income,High Burden,371
13121008601,2016,Low Income,Low Burden,51
13121008601,2016,Low Income,Med Burden,344
13121008601,2016,Med Income,High Burden,0
13121008601,2016,Med Income,Low Burden,136
13121008601,2016,Med Income,Med Burden,49
13121008601,2017,High Income,High Burden,0
13121008601,2017,High Income,Low Burden,30
13121008601,2017,High Income,Med Burden,0
13121008601,2017,Low Income,High Burden,405
13121008601,2017,Low Income,Low Burden,73
13121008601,2017,Low Income,Med Burden,355
13121008601,2017,Med Income,High Burden,0
13121008601,2017,Med Income,Low Burden,146
13121008601,2017,Med Income,Med Burden,57
13121008602,2014,High Income,High Burden,0
13121008602,2014,High Income,Low Burden,0
13121008602,2014,High Income,Med Burden,0
13121008602,2014,Low Income,High Burden,104
13121008602,2014,Low Income,Low Burden,7
13121008602,2014,Low Income,Med Burden,53
13121008602,2014,Med Income,High Burden,0
13121008602,2014,Med Income,Low Burden,44
13121008602,2014,Med Income,Med Burden,28
13121008602,2015,High Income,High Burden,0
13121008602,2015,High Income,Low Burden,0
13121008602,2015,High Income,Med Burden,0
13121008602,2015,Low Income,High Burden,91
13121008602,2015,Low Income,Low Burden,9
13121008602,2015,Low Income,Med Burden,84
13121008602,2015,Med Income,High Burden,0
13121008602,2015,Med Income,Low Burden,67
13121008602,2015,Med Income,Med Burden,38
13121008602,2016,High Income,High Burden,0
13121008602,2016,High Income,Low Burden,0
13121008602,2016,High Income,Med Burden,0
13121008602,2016,Low Income,High Burden,96
13121008602,2016,Low Income,Low Burden,11
13121008602,2016,Low Income,Med Burden,100
13121008602,2016,Med Income,High Burden,0
13121008602,2016,Med Income,Low Burden,52
13121008602,2016,Med Income,Med Burden,67
13121008602,2017,High Income,High Burden,0
13121008602,2017,High Income,Low Burden,0
13121008602,2017,High Income,Med Burden,0
13121008602,2017,Low Income,High Burden,99
13121008602,2017,Low Income,Low Burden,10
13121008602,2017,Low Income,Med Burden,120
13121008602,2017,Med Income,High Burden,11
13121008602,2017,Med Income,Low Burden,61
13121008602,2017,Med Income,Med Burden,89
13121008700,2014,High Income,High Burden,0
13121008700,2014,High Income,Low Burden,52
13121008700,2014,High Income,Med Burden,0
13121008700,2014,Low Income,High Burden,431
13121008700,2014,Low Income,Low Burden,218
13121008700,2014,Low Income,Med Burden,354
13121008700,2014,Med Income,High Burden,8
13121008700,2014,Med Income,Low Burden,200
13121008700,2014,Med Income,Med Burden,89
13121008700,2015,High Income,High Burden,0
13121008700,2015,High Income,Low Burden,57
13121008700,2015,High Income,Med Burden,0
13121008700,2015,Low Income,High Burden,411
13121008700,2015,Low Income,Low Burden,199
13121008700,2015,Low Income,Med Burden,415
13121008700,2015,Med Income,High Burden,9
13121008700,2015,Med Income,Low Burden,231
13121008700,2015,Med Income,Med Burden,62
13121008700,2016,High Income,High Burden,0
13121008700,2016,High Income,Low Burden,61
13121008700,2016,High Income,Med Burden,0
13121008700,2016,Low Income,High Burden,335
13121008700,2016,Low Income,Low Burden,228
13121008700,2016,Low Income,Med Burden,555
13121008700,2016,Med Income,High Burden,9
13121008700,2016,Med Income,Low Burden,206
13121008700,2016,Med Income,Med Burden,43
13121008700,2017,High Income,High Burden,0
13121008700,2017,High Income,Low Burden,53
13121008700,2017,High Income,Med Burden,0
13121008700,2017,Low Income,High Burden,286
13121008700,2017,Low Income,Low Burden,291
13121008700,2017,Low Income,Med Burden,590
13121008700,2017,Med Income,High Burden,10
13121008700,2017,Med Income,Low Burden,271
13121008700,2017,Med Income,Med Burden,129
13121008800,2014,High Income,High Burden,0
13121008800,2014,High Income,Low Burden,231
13121008800,2014,High Income,Med Burden,11
13121008800,2014,Low Income,High Burden,97
13121008800,2014,Low Income,Low Burden,47
13121008800,2014,Low Income,Med Burden,30
13121008800,2014,Med Income,High Burden,0
13121008800,2014,Med Income,Low Burden,39
13121008800,2014,Med Income,Med Burden,7
13121008800,2015,High Income,High Burden,0
13121008800,2015,High Income,Low Burden,180
13121008800,2015,High Income,Med Burden,18
13121008800,2015,Low Income,High Burden,135
13121008800,2015,Low Income,Low Burden,45
13121008800,2015,Low Income,Med Burden,37
13121008800,2015,Med Income,High Burden,0
13121008800,2015,Med Income,Low Burden,19
13121008800,2015,Med Income,Med Burden,82
13121008800,2016,High Income,High Burden,0
13121008800,2016,High Income,Low Burden,196
13121008800,2016,High Income,Med Burden,73
13121008800,2016,Low Income,High Burden,134
13121008800,2016,Low Income,Low Burden,46
13121008800,2016,Low Income,Med Burden,39
13121008800,2016,Med Income,High Burden,13
13121008800,2016,Med Income,Low Burden,45
13121008800,2016,Med Income,Med Burden,104
13121008800,2017,High Income,High Burden,0
13121008800,2017,High Income,Low Burden,212
13121008800,2017,High Income,Med Burden,67
13121008800,2017,Low Income,High Burden,167
13121008800,2017,Low Income,Low Burden,45
13121008800,2017,Low Income,Med Burden,45
13121008800,2017,Med Income,High Burden,10
13121008800,2017,Med Income,Low Burden,22
13121008800,2017,Med Income,Med Burden,87
13121008902,2014,High Income,High Burden,0
13121008902,2014,High Income,Low Burden,391
13121008902,2014,High Income,Med Burden,9
13121008902,2014,Low Income,High Burden,615
13121008902,2014,Low Income,Low Burden,73
13121008902,2014,Low Income,Med Burden,185
13121008902,2014,Med Income,High Burden,0
13121008902,2014,Med Income,Low Burden,739
13121008902,2014,Med Income,Med Burden,183
13121008902,2015,High Income,High Burden,0
13121008902,2015,High Income,Low Burden,481
13121008902,2015,High Income,Med Burden,0
13121008902,2015,Low Income,High Burden,576
13121008902,2015,Low Income,Low Burden,11
13121008902,2015,Low Income,Med Burden,243
13121008902,2015,Med Income,High Burden,0
13121008902,2015,Med Income,Low Burden,719
13121008902,2015,Med Income,Med Burden,382
13121008902,2016,High Income,High Burden,0
13121008902,2016,High Income,Low Burden,656
13121008902,2016,High Income,Med Burden,0
13121008902,2016,Low Income,High Burden,489
13121008902,2016,Low Income,Low Burden,0
13121008902,2016,Low Income,Med Burden,245
13121008902,2016,Med Income,High Burden,0
13121008902,2016,Med Income,Low Burden,845
13121008902,2016,Med Income,Med Burden,427
13121008902,2017,High Income,High Burden,0
13121008902,2017,High Income,Low Burden,634
13121008902,2017,High Income,Med Burden,0
13121008902,2017,Low Income,High Burden,484
13121008902,2017,Low Income,Low Burden,0
13121008902,2017,Low Income,Med Burden,209
13121008902,2017,Med Income,High Burden,0
13121008902,2017,Med Income,Low Burden,787
13121008902,2017,Med Income,Med Burden,535
13121008903,2014,High Income,High Burden,0
13121008903,2014,High Income,Low Burden,73
13121008903,2014,High Income,Med Burden,0
13121008903,2014,Low Income,High Burden,49
13121008903,2014,Low Income,Low Burden,14
13121008903,2014,Low Income,Med Burden,74
13121008903,2014,Med Income,High Burden,0
13121008903,2014,Med Income,Low Burden,117
13121008903,2014,Med Income,Med Burden,43
13121008903,2015,High Income,High Burden,0
13121008903,2015,High Income,Low Burden,74
13121008903,2015,High Income,Med Burden,0
13121008903,2015,Low Income,High Burden,49
13121008903,2015,Low Income,Low Burden,14
13121008903,2015,Low Income,Med Burden,69
13121008903,2015,Med Income,High Burden,0
13121008903,2015,Med Income,Low Burden,71
13121008903,2015,Med Income,Med Burden,50
13121008903,2016,High Income,High Burden,0
13121008903,2016,High Income,Low Burden,97
13121008903,2016,High Income,Med Burden,0
13121008903,2016,Low Income,High Burden,50
13121008903,2016,Low Income,Low Burden,15
13121008903,2016,Low Income,Med Burden,80
13121008903,2016,Med Income,High Burden,0
13121008903,2016,Med Income,Low Burden,136
13121008903,2016,Med Income,Med Burden,23
13121008903,2017,High Income,High Burden,0
13121008903,2017,High Income,Low Burden,135
13121008903,2017,High Income,Med Burden,0
13121008903,2017,Low Income,High Burden,46
13121008903,2017,Low Income,Low Burden,13
13121008903,2017,Low Income,Med Burden,53
13121008903,2017,Med Income,High Burden,0
13121008903,2017,Med Income,Low Burden,160
13121008903,2017,Med Income,Med Burden,79
13121008904,2014,High Income,High Burden,0
13121008904,2014,High Income,Low Burden,232
13121008904,2014,High Income,Med Burden,24
13121008904,2014,Low Income,High Burden,180
13121008904,2014,Low Income,Low Burden,14
13121008904,2014,Low Income,Med Burden,58
13121008904,2014,Med Income,High Burden,0
13121008904,2014,Med Income,Low Burden,194
13121008904,2014,Med Income,Med Burden,131
13121008904,2015,High Income,High Burden,0
13121008904,2015,High Income,Low Burden,254
13121008904,2015,High Income,Med Burden,24
13121008904,2015,Low Income,High Burden,160
13121008904,2015,Low Income,Low Burden,17
13121008904,2015,Low Income,Med Burden,55
13121008904,2015,Med Income,High Burden,0
13121008904,2015,Med Income,Low Burden,214
13121008904,2015,Med Income,Med Burden,149
13121008904,2016,High Income,High Burden,0
13121008904,2016,High Income,Low Burden,322
13121008904,2016,High Income,Med Burden,26
13121008904,2016,Low Income,High Burden,157
13121008904,2016,Low Income,Low Burden,0
13121008904,2016,Low Income,Med Burden,44
13121008904,2016,Med Income,High Burden,0
13121008904,2016,Med Income,Low Burden,203
13121008904,2016,Med Income,Med Burden,221
13121008904,2017,High Income,High Burden,0
13121008904,2017,High Income,Low Burden,330
13121008904,2017,High Income,Med Burden,30
13121008904,2017,Low Income,High Burden,120
13121008904,2017,Low Income,Low Burden,0
13121008904,2017,Low Income,Med Burden,69
13121008904,2017,Med Income,High Burden,0
13121008904,2017,Med Income,Low Burden,192
13121008904,2017,Med Income,Med Burden,257
13121009000,2014,High Income,High Burden,0
13121009000,2014,High Income,Low Burden,205
13121009000,2014,High Income,Med Burden,9
13121009000,2014,Low Income,High Burden,64
13121009000,2014,Low Income,Low Burden,0
13121009000,2014,Low Income,Med Burden,110
13121009000,2014,Med Income,High Burden,0
13121009000,2014,Med Income,Low Burden,165
13121009000,2014,Med Income,Med Burden,72
13121009000,2015,High Income,High Burden,0
13121009000,2015,High Income,Low Burden,216
13121009000,2015,High Income,Med Burden,19
13121009000,2015,Low Income,High Burden,76
13121009000,2015,Low Income,Low Burden,0
13121009000,2015,Low Income,Med Burden,80
13121009000,2015,Med Income,High Burden,14
13121009000,2015,Med Income,Low Burden,201
13121009000,2015,Med Income,Med Burden,64
13121009000,2016,High Income,High Burden,0
13121009000,2016,High Income,Low Burden,257
13121009000,2016,High Income,Med Burden,18
13121009000,2016,Low Income,High Burden,62
13121009000,2016,Low Income,Low Burden,0
13121009000,2016,Low Income,Med Burden,40
13121009000,2016,Med Income,High Burden,16
13121009000,2016,Med Income,Low Burden,231
13121009000,2016,Med Income,Med Burden,69
13121009000,2017,High Income,High Burden,0
13121009000,2017,High Income,Low Burden,297
13121009000,2017,High Income,Med Burden,16
13121009000,2017,Low Income,High Burden,101
13121009000,2017,Low Income,Low Burden,0
13121009000,2017,Low Income,Med Burden,18
13121009000,2017,Med Income,High Burden,15
13121009000,2017,Med Income,Low Burden,231
13121009000,2017,Med Income,Med Burden,169
13121009101,2014,High Income,High Burden,0
13121009101,2014,High Income,Low Burden,477
13121009101,2014,High Income,Med Burden,0
13121009101,2014,Low Income,High Burden,242
13121009101,2014,Low Income,Low Burden,125
13121009101,2014,Low Income,Med Burden,227
13121009101,2014,Med Income,High Burden,0
13121009101,2014,Med Income,Low Burden,391
13121009101,2014,Med Income,Med Burden,141
13121009101,2015,High Income,High Burden,0
13121009101,2015,High Income,Low Burden,499
13121009101,2015,High Income,Med Burden,0
13121009101,2015,Low Income,High Burden,240
13121009101,2015,Low Income,Low Burden,96
13121009101,2015,Low Income,Med Burden,196
13121009101,2015,Med Income,High Burden,0
13121009101,2015,Med Income,Low Burden,444
13121009101,2015,Med Income,Med Burden,113
13121009101,2016,High Income,High Burden,0
13121009101,2016,High Income,Low Burden,560
13121009101,2016,High Income,Med Burden,0
13121009101,2016,Low Income,High Burden,186
13121009101,2016,Low Income,Low Burden,109
13121009101,2016,Low Income,Med Burden,71
13121009101,2016,Med Income,High Burden,0
13121009101,2016,Med Income,Low Burden,422
13121009101,2016,Med Income,Med Burden,152
13121009101,2017,High Income,High Burden,0
13121009101,2017,High Income,Low Burden,671
13121009101,2017,High Income,Med Burden,0
13121009101,2017,Low Income,High Burden,156
13121009101,2017,Low Income,Low Burden,55
13121009101,2017,Low Income,Med Burden,31
13121009101,2017,Med Income,High Burden,0
13121009101,2017,Med Income,Low Burden,489
13121009101,2017,Med Income,Med Burden,134
13121009102,2014,High Income,High Burden,0
13121009102,2014,High Income,Low Burden,331
13121009102,2014,High Income,Med Burden,0
13121009102,2014,Low Income,High Burden,209
13121009102,2014,Low Income,Low Burden,189
13121009102,2014,Low Income,Med Burden,153
13121009102,2014,Med Income,High Burden,0
13121009102,2014,Med Income,Low Burden,279
13121009102,2014,Med Income,Med Burden,101
13121009102,2015,High Income,High Burden,0
13121009102,2015,High Income,Low Burden,243
13121009102,2015,High Income,Med Burden,0
13121009102,2015,Low Income,High Burden,201
13121009102,2015,Low Income,Low Burden,117
13121009102,2015,Low Income,Med Burden,201
13121009102,2015,Med Income,High Burden,0
13121009102,2015,Med Income,Low Burden,288
13121009102,2015,Med Income,Med Burden,106
13121009102,2016,High Income,High Burden,0
13121009102,2016,High Income,Low Burden,292
13121009102,2016,High Income,Med Burden,0
13121009102,2016,Low Income,High Burden,154
13121009102,2016,Low Income,Low Burden,112
13121009102,2016,Low Income,Med Burden,243
13121009102,2016,Med Income,High Burden,0
13121009102,2016,Med Income,Low Burden,232
13121009102,2016,Med Income,Med Burden,85
13121009102,2017,High Income,High Burden,0
13121009102,2017,High Income,Low Burden,289
13121009102,2017,High Income,Med Burden,0
13121009102,2017,Low Income,High Burden,106
13121009102,2017,Low Income,Low Burden,45
13121009102,2017,Low Income,Med Burden,320
13121009102,2017,Med Income,High Burden,0
13121009102,2017,Med Income,Low Burden,228
13121009102,2017,Med Income,Med Burden,67
13121009200,2014,High Income,High Burden,0
13121009200,2014,High Income,Low Burden,651
13121009200,2014,High Income,Med Burden,26
13121009200,2014,Low Income,High Burden,551
13121009200,2014,Low Income,Low Burden,165
13121009200,2014,Low Income,Med Burden,212
13121009200,2014,Med Income,High Burden,26
13121009200,2014,Med Income,Low Burden,721
13121009200,2014,Med Income,Med Burden,259
13121009200,2015,High Income,High Burden,0
13121009200,2015,High Income,Low Burden,701
13121009200,2015,High Income,Med Burden,25
13121009200,2015,Low Income,High Burden,496
13121009200,2015,Low Income,Low Burden,159
13121009200,2015,Low Income,Med Burden,190
13121009200,2015,Med Income,High Burden,20
13121009200,2015,Med Income,Low Burden,761
13121009200,2015,Med Income,Med Burden,244
13121009200,2016,High Income,High Burden,0
13121009200,2016,High Income,Low Burden,756
13121009200,2016,High Income,Med Burden,19
13121009200,2016,Low Income,High Burden,417
13121009200,2016,Low Income,Low Burden,94
13121009200,2016,Low Income,Med Burden,140
13121009200,2016,Med Income,High Burden,11
13121009200,2016,Med Income,Low Burden,860
13121009200,2016,Med Income,Med Burden,335
13121009200,2017,High Income,High Burden,0
13121009200,2017,High Income,Low Burden,740
13121009200,2017,High Income,Med Burden,51
13121009200,2017,Low Income,High Burden,377
13121009200,2017,Low Income,Low Burden,84
13121009200,2017,Low Income,Med Burden,140
13121009200,2017,Med Income,High Burden,11
13121009200,2017,Med Income,Low Burden,724
13121009200,2017,Med Income,Med Burden,384
13121009300,2014,High Income,High Burden,0
13121009300,2014,High Income,Low Burden,333
13121009300,2014,High Income,Med Burden,13
13121009300,2014,Low Income,High Burden,188
13121009300,2014,Low Income,Low Burden,0
13121009300,2014,Low Income,Med Burden,43
13121009300,2014,Med Income,High Burden,0
13121009300,2014,Med Income,Low Burden,131
13121009300,2014,Med Income,Med Burden,107
13121009300,2015,High Income,High Burden,0
13121009300,2015,High Income,Low Burden,361
13121009300,2015,High Income,Med Burden,13
13121009300,2015,Low Income,High Burden,181
13121009300,2015,Low Income,Low Burden,0
13121009300,2015,Low Income,Med Burden,50
13121009300,2015,Med Income,High Burden,0
13121009300,2015,Med Income,Low Burden,141
13121009300,2015,Med Income,Med Burden,104
13121009300,2016,High Income,High Burden,0
13121009300,2016,High Income,Low Burden,322
13121009300,2016,High Income,Med Burden,26
13121009300,2016,Low Income,High Burden,238
13121009300,2016,Low Income,Low Burden,0
13121009300,2016,Low Income,Med Burden,73
13121009300,2016,Med Income,High Burden,7
13121009300,2016,Med Income,Low Burden,94
13121009300,2016,Med Income,Med Burden,112
13121009300,2017,High Income,High Burden,0
13121009300,2017,High Income,Low Burden,397
13121009300,2017,High Income,Med Burden,28
13121009300,2017,Low Income,High Burden,205
13121009300,2017,Low Income,Low Burden,0
13121009300,2017,Low Income,Med Burden,109
13121009300,2017,Med Income,High Burden,9
13121009300,2017,Med Income,Low Burden,110
13121009300,2017,Med Income,Med Burden,97
13121009402,2014,High Income,High Burden,0
13121009402,2014,High Income,Low Burden,745
13121009402,2014,High Income,Med Burden,0
13121009402,2014,Low Income,High Burden,273
13121009402,2014,Low Income,Low Burden,29
13121009402,2014,Low Income,Med Burden,219
13121009402,2014,Med Income,High Burden,68
13121009402,2014,Med Income,Low Burden,458
13121009402,2014,Med Income,Med Burden,286
13121009402,2015,High Income,High Burden,0
13121009402,2015,High Income,Low Burden,774
13121009402,2015,High Income,Med Burden,8
13121009402,2015,Low Income,High Burden,354
13121009402,2015,Low Income,Low Burden,0
13121009402,2015,Low Income,Med Burden,168
13121009402,2015,Med Income,High Burden,78
13121009402,2015,Med Income,Low Burden,482
13121009402,2015,Med Income,Med Burden,285
13121009402,2016,High Income,High Burden,0
13121009402,2016,High Income,Low Burden,767
13121009402,2016,High Income,Med Burden,8
13121009402,2016,Low Income,High Burden,325
13121009402,2016,Low Income,Low Burden,0
13121009402,2016,Low Income,Med Burden,137
13121009402,2016,Med Income,High Burden,71
13121009402,2016,Med Income,Low Burden,469
13121009402,2016,Med Income,Med Burden,243
13121009402,2017,High Income,High Burden,0
13121009402,2017,High Income,Low Burden,803
13121009402,2017,High Income,Med Burden,33
13121009402,2017,Low Income,High Burden,379
13121009402,2017,Low Income,Low Burden,0
13121009402,2017,Low Income,Med Burden,114
13121009402,2017,Med Income,High Burden,49
13121009402,2017,Med Income,Low Burden,400
13121009402,2017,Med Income,Med Burden,231
13121009403,2014,High Income,High Burden,0
13121009403,2014,High Income,Low Burden,459
13121009403,2014,High Income,Med Burden,0
13121009403,2014,Low Income,High Burden,534
13121009403,2014,Low Income,Low Burden,270
13121009403,2014,Low Income,Med Burden,252
13121009403,2014,Med Income,High Burden,16
13121009403,2014,Med Income,Low Burden,478
13121009403,2014,Med Income,Med Burden,186
13121009403,2015,High Income,High Burden,0
13121009403,2015,High Income,Low Burden,409
13121009403,2015,High Income,Med Burden,0
13121009403,2015,Low Income,High Burden,491
13121009403,2015,Low Income,Low Burden,227
13121009403,2015,Low Income,Med Burden,247
13121009403,2015,Med Income,High Burden,15
13121009403,2015,Med Income,Low Burden,538
13121009403,2015,Med Income,Med Burden,217
13121009403,2016,High Income,High Burden,0
13121009403,2016,High Income,Low Burden,395
13121009403,2016,High Income,Med Burden,0
13121009403,2016,Low Income,High Burden,435
13121009403,2016,Low Income,Low Burden,181
13121009403,2016,Low Income,Med Burden,239
13121009403,2016,Med Income,High Burden,26
13121009403,2016,Med Income,Low Burden,497
13121009403,2016,Med Income,Med Burden,233
13121009403,2017,High Income,High Burden,0
13121009403,2017,High Income,Low Burden,382
13121009403,2017,High Income,Med Burden,0
13121009403,2017,Low Income,High Burden,426
13121009403,2017,Low Income,Low Burden,160
13121009403,2017,Low Income,Med Burden,211
13121009403,2017,Med Income,High Burden,27
13121009403,2017,Med Income,Low Burden,462
13121009403,2017,Med Income,Med Burden,366
13121009404,2014,High Income,High Burden,0
13121009404,2014,High Income,Low Burden,362
13121009404,2014,High Income,Med Burden,10
13121009404,2014,Low Income,High Burden,50
13121009404,2014,Low Income,Low Burden,0
13121009404,2014,Low Income,Med Burden,82
13121009404,2014,Med Income,High Burden,0
13121009404,2014,Med Income,Low Burden,327
13121009404,2014,Med Income,Med Burden,220
13121009404,2015,High Income,High Burden,0
13121009404,2015,High Income,Low Burden,430
13121009404,2015,High Income,Med Burden,0
13121009404,2015,Low Income,High Burden,94
13121009404,2015,Low Income,Low Burden,0
13121009404,2015,Low Income,Med Burden,79
13121009404,2015,Med Income,High Burden,0
13121009404,2015,Med Income,Low Burden,259
13121009404,2015,Med Income,Med Burden,197
13121009404,2016,High Income,High Burden,0
13121009404,2016,High Income,Low Burden,417
13121009404,2016,High Income,Med Burden,0
13121009404,2016,Low Income,High Burden,90
13121009404,2016,Low Income,Low Burden,0
13121009404,2016,Low Income,Med Burden,51
13121009404,2016,Med Income,High Burden,0
13121009404,2016,Med Income,Low Burden,205
13121009404,2016,Med Income,Med Burden,240
13121009404,2017,High Income,High Burden,0
13121009404,2017,High Income,Low Burden,392
13121009404,2017,High Income,Med Burden,23
13121009404,2017,Low Income,High Burden,91
13121009404,2017,Low Income,Low Burden,0
13121009404,2017,Low Income,Med Burden,46
13121009404,2017,Med Income,High Burden,0
13121009404,2017,Med Income,Low Burden,154
13121009404,2017,Med Income,Med Burden,293
13121009501,2014,High Income,High Burden,60
13121009501,2014,High Income,Low Burden,174
13121009501,2014,High Income,Med Burden,11
13121009501,2014,Low Income,High Burden,55
13121009501,2014,Low Income,Low Burden,0
13121009501,2014,Low Income,Med Burden,0
13121009501,2014,Med Income,High Burden,0
13121009501,2014,Med Income,Low Burden,16
13121009501,2014,Med Income,Med Burden,100
13121009501,2015,High Income,High Burden,52
13121009501,2015,High Income,Low Burden,96
13121009501,2015,High Income,Med Burden,11
13121009501,2015,Low Income,High Burden,46
13121009501,2015,Low Income,Low Burden,0
13121009501,2015,Low Income,Med Burden,0
13121009501,2015,Med Income,High Burden,0
13121009501,2015,Med Income,Low Burden,41
13121009501,2015,Med Income,Med Burden,88
13121009501,2016,High Income,High Burden,0
13121009501,2016,High Income,Low Burden,67
13121009501,2016,High Income,Med Burden,11
13121009501,2016,Low Income,High Burden,53
13121009501,2016,Low Income,Low Burden,9
13121009501,2016,Low Income,Med Burden,0
13121009501,2016,Med Income,High Burden,0
13121009501,2016,Med Income,Low Burden,58
13121009501,2016,Med Income,Med Burden,98
13121009501,2017,High Income,High Burden,0
13121009501,2017,High Income,Low Burden,88
13121009501,2017,High Income,Med Burden,11
13121009501,2017,Low Income,High Burden,49
13121009501,2017,Low Income,Low Burden,7
13121009501,2017,Low Income,Med Burden,0
13121009501,2017,Med Income,High Burden,0
13121009501,2017,Med Income,Low Burden,48
13121009501,2017,Med Income,Med Burden,111
13121009502,2014,High Income,High Burden,0
13121009502,2014,High Income,Low Burden,174
13121009502,2014,High Income,Med Burden,0
13121009502,2014,Low Income,High Burden,210
13121009502,2014,Low Income,Low Burden,123
13121009502,2014,Low Income,Med Burden,135
13121009502,2014,Med Income,High Burden,0
13121009502,2014,Med Income,Low Burden,216
13121009502,2014,Med Income,Med Burden,94
13121009502,2015,High Income,High Burden,0
13121009502,2015,High Income,Low Burden,227
13121009502,2015,High Income,Med Burden,0
13121009502,2015,Low Income,High Burden,162
13121009502,2015,Low Income,Low Burden,100
13121009502,2015,Low Income,Med Burden,28
13121009502,2015,Med Income,High Burden,0
13121009502,2015,Med Income,Low Burden,179
13121009502,2015,Med Income,Med Burden,63
13121009502,2016,High Income,High Burden,0
13121009502,2016,High Income,Low Burden,399
13121009502,2016,High Income,Med Burden,0
13121009502,2016,Low Income,High Burden,108
13121009502,2016,Low Income,Low Burden,153
13121009502,2016,Low Income,Med Burden,0
13121009502,2016,Med Income,High Burden,34
13121009502,2016,Med Income,Low Burden,238
13121009502,2016,Med Income,Med Burden,32
13121009502,2017,High Income,High Burden,0
13121009502,2017,High Income,Low Burden,557
13121009502,2017,High Income,Med Burden,0
13121009502,2017,Low Income,High Burden,161
13121009502,2017,Low Income,Low Burden,93
13121009502,2017,Low Income,Med Burden,0
13121009502,2017,Med Income,High Burden,39
13121009502,2017,Med Income,Low Burden,150
13121009502,2017,Med Income,Med Burden,36
13121009601,2014,High Income,High Burden,0
13121009601,2014,High Income,Low Burden,368
13121009601,2014,High Income,Med Burden,0
13121009601,2014,Low Income,High Burden,75
13121009601,2014,Low Income,Low Burden,0
13121009601,2014,Low Income,Med Burden,33
13121009601,2014,Med Income,High Burden,21
13121009601,2014,Med Income,Low Burden,69
13121009601,2014,Med Income,Med Burden,143
13121009601,2015,High Income,High Burden,0
13121009601,2015,High Income,Low Burden,347
13121009601,2015,High Income,Med Burden,0
13121009601,2015,Low Income,High Burden,94
13121009601,2015,Low Income,Low Burden,0
13121009601,2015,Low Income,Med Burden,34
13121009601,2015,Med Income,High Burden,30
13121009601,2015,Med Income,Low Burden,81
13121009601,2015,Med Income,Med Burden,155
13121009601,2016,High Income,High Burden,0
13121009601,2016,High Income,Low Burden,364
13121009601,2016,High Income,Med Burden,9
13121009601,2016,Low Income,High Burden,116
13121009601,2016,Low Income,Low Burden,0
13121009601,2016,Low Income,Med Burden,6
13121009601,2016,Med Income,High Burden,32
13121009601,2016,Med Income,Low Burden,104
13121009601,2016,Med Income,Med Burden,171
13121009601,2017,High Income,High Burden,0
13121009601,2017,High Income,Low Burden,478
13121009601,2017,High Income,Med Burden,15
13121009601,2017,Low Income,High Burden,102
13121009601,2017,Low Income,Low Burden,0
13121009601,2017,Low Income,Med Burden,2
13121009601,2017,Med Income,High Burden,31
13121009601,2017,Med Income,Low Burden,128
13121009601,2017,Med Income,Med Burden,185
13121009602,2014,High Income,High Burden,35
13121009602,2014,High Income,Low Burden,492
13121009602,2014,High Income,Med Burden,142
13121009602,2014,Low Income,High Burden,183
13121009602,2014,Low Income,Low Burden,29
13121009602,2014,Low Income,Med Burden,27
13121009602,2014,Med Income,High Burden,46
13121009602,2014,Med Income,Low Burden,265
13121009602,2014,Med Income,Med Burden,85
13121009602,2015,High Income,High Burden,36
13121009602,2015,High Income,Low Burden,525
13121009602,2015,High Income,Med Burden,150
13121009602,2015,Low Income,High Burden,193
13121009602,2015,Low Income,Low Burden,17
13121009602,2015,Low Income,Med Burden,15
13121009602,2015,Med Income,High Burden,29
13121009602,2015,Med Income,Low Burden,279
13121009602,2015,Med Income,Med Burden,78
13121009602,2016,High Income,High Burden,0
13121009602,2016,High Income,Low Burden,583
13121009602,2016,High Income,Med Burden,75
13121009602,2016,Low Income,High Burden,270
13121009602,2016,Low Income,Low Burden,0
13121009602,2016,Low Income,Med Burden,16
13121009602,2016,Med Income,High Burden,82
13121009602,2016,Med Income,Low Burden,208
13121009602,2016,Med Income,Med Burden,63
13121009602,2017,High Income,High Burden,0
13121009602,2017,High Income,Low Burden,623
13121009602,2017,High Income,Med Burden,95
13121009602,2017,Low Income,High Burden,208
13121009602,2017,Low Income,Low Burden,0
13121009602,2017,Low Income,Med Burden,29
13121009602,2017,Med Income,High Burden,73
13121009602,2017,Med Income,Low Burden,138
13121009602,2017,Med Income,Med Burden,113
13121009603,2014,High Income,High Burden,0
13121009603,2014,High Income,Low Burden,236
13121009603,2014,High Income,Med Burden,21
13121009603,2014,Low Income,High Burden,261
13121009603,2014,Low Income,Low Burden,69
13121009603,2014,Low Income,Med Burden,164
13121009603,2014,Med Income,High Burden,0
13121009603,2014,Med Income,Low Burden,306
13121009603,2014,Med Income,Med Burden,165
13121009603,2015,High Income,High Burden,0
13121009603,2015,High Income,Low Burden,312
13121009603,2015,High Income,Med Burden,23
13121009603,2015,Low Income,High Burden,259
13121009603,2015,Low Income,Low Burden,59
13121009603,2015,Low Income,Med Burden,135
13121009603,2015,Med Income,High Burden,0
13121009603,2015,Med Income,Low Burden,380
13121009603,2015,Med Income,Med Burden,156
13121009603,2016,High Income,High Burden,0
13121009603,2016,High Income,Low Burden,443
