GEOID,YEAR,RentG,IncomeG,HHs
13135050541,2016,LowBurden,LowIncome,85
13135050541,2016,LowBurden,MedIncome,565
13135050541,2016,MedBurden,HighIncome,0
13135050541,2016,MedBurden,LowIncome,514
13135050541,2016,MedBurden,MedIncome,242
13135050541,2017,HighBurden,HighIncome,0
13135050541,2017,HighBurden,LowIncome,384
13135050541,2017,HighBurden,MedIncome,0
13135050541,2017,LowBurden,HighIncome,181
13135050541,2017,LowBurden,LowIncome,38
13135050541,2017,LowBurden,MedIncome,554
13135050541,2017,MedBurden,HighIncome,0
13135050541,2017,MedBurden,LowIncome,432
13135050541,2017,MedBurden,MedIncome,256
13135050542,2014,HighBurden,HighIncome,0
13135050542,2014,HighBurden,LowIncome,364
13135050542,2014,HighBurden,MedIncome,0
13135050542,2014,LowBurden,HighIncome,330
13135050542,2014,LowBurden,LowIncome,37
13135050542,2014,LowBurden,MedIncome,519
13135050542,2014,MedBurden,HighIncome,0
13135050542,2014,MedBurden,LowIncome,227
13135050542,2014,MedBurden,MedIncome,169
13135050542,2015,HighBurden,HighIncome,0
13135050542,2015,HighBurden,LowIncome,502
13135050542,2015,HighBurden,MedIncome,0
13135050542,2015,LowBurden,HighIncome,300
13135050542,2015,LowBurden,LowIncome,39
13135050542,2015,LowBurden,MedIncome,547
13135050542,2015,MedBurden,HighIncome,0
13135050542,2015,MedBurden,LowIncome,243
13135050542,2015,MedBurden,MedIncome,129
13135050542,2016,HighBurden,HighIncome,0
13135050542,2016,HighBurden,LowIncome,637
13135050542,2016,HighBurden,MedIncome,0
13135050542,2016,LowBurden,HighIncome,342
13135050542,2016,LowBurden,LowIncome,47
13135050542,2016,LowBurden,MedIncome,664
13135050542,2016,MedBurden,HighIncome,0
13135050542,2016,MedBurden,LowIncome,224
13135050542,2016,MedBurden,MedIncome,128
13135050542,2017,HighBurden,HighIncome,0
13135050542,2017,HighBurden,LowIncome,645
13135050542,2017,HighBurden,MedIncome,0
13135050542,2017,LowBurden,HighIncome,250
13135050542,2017,LowBurden,LowIncome,31
13135050542,2017,LowBurden,MedIncome,644
13135050542,2017,MedBurden,HighIncome,0
13135050542,2017,MedBurden,LowIncome,238
13135050542,2017,MedBurden,MedIncome,268
13135050543,2014,HighBurden,HighIncome,0
13135050543,2014,HighBurden,LowIncome,21
13135050543,2014,HighBurden,MedIncome,0
13135050543,2014,LowBurden,HighIncome,94
13135050543,2014,LowBurden,LowIncome,12
13135050543,2014,LowBurden,MedIncome,64
13135050543,2014,MedBurden,HighIncome,22
13135050543,2014,MedBurden,LowIncome,20
13135050543,2014,MedBurden,MedIncome,58
13135050543,2015,HighBurden,HighIncome,0
13135050543,2015,HighBurden,LowIncome,16
13135050543,2015,HighBurden,MedIncome,0
13135050543,2015,LowBurden,HighIncome,140
13135050543,2015,LowBurden,LowIncome,0
13135050543,2015,LowBurden,MedIncome,146
13135050543,2015,MedBurden,HighIncome,0
13135050543,2015,MedBurden,LowIncome,22
13135050543,2015,MedBurden,MedIncome,50
13135050543,2016,HighBurden,HighIncome,0
13135050543,2016,HighBurden,LowIncome,45
13135050543,2016,HighBurden,MedIncome,0
13135050543,2016,LowBurden,HighIncome,108
13135050543,2016,LowBurden,LowIncome,0
13135050543,2016,LowBurden,MedIncome,139
13135050543,2016,MedBurden,HighIncome,0
13135050543,2016,MedBurden,LowIncome,0
13135050543,2016,MedBurden,MedIncome,61
13135050543,2017,HighBurden,HighIncome,0
13135050543,2017,HighBurden,LowIncome,69
13135050543,2017,HighBurden,MedIncome,0
13135050543,2017,LowBurden,HighIncome,121
13135050543,2017,LowBurden,LowIncome,0
13135050543,2017,LowBurden,MedIncome,120
13135050543,2017,MedBurden,HighIncome,0
13135050543,2017,MedBurden,LowIncome,27
13135050543,2017,MedBurden,MedIncome,112
13135050544,2014,HighBurden,HighIncome,0
13135050544,2014,HighBurden,LowIncome,280
13135050544,2014,HighBurden,MedIncome,0
13135050544,2014,LowBurden,HighIncome,263
13135050544,2014,LowBurden,LowIncome,0
13135050544,2014,LowBurden,MedIncome,56
13135050544,2014,MedBurden,HighIncome,0
13135050544,2014,MedBurden,LowIncome,14
13135050544,2014,MedBurden,MedIncome,46
13135050544,2015,HighBurden,HighIncome,0
13135050544,2015,HighBurden,LowIncome,201
13135050544,2015,HighBurden,MedIncome,0
13135050544,2015,LowBurden,HighIncome,358
13135050544,2015,LowBurden,LowIncome,0
13135050544,2015,LowBurden,MedIncome,84
13135050544,2015,MedBurden,HighIncome,0
13135050544,2015,MedBurden,LowIncome,15
13135050544,2015,MedBurden,MedIncome,36
13135050544,2016,HighBurden,HighIncome,0
13135050544,2016,HighBurden,LowIncome,85
13135050544,2016,HighBurden,MedIncome,0
13135050544,2016,LowBurden,HighIncome,261
13135050544,2016,LowBurden,LowIncome,0
13135050544,2016,LowBurden,MedIncome,96
13135050544,2016,MedBurden,HighIncome,0
13135050544,2016,MedBurden,LowIncome,59
13135050544,2016,MedBurden,MedIncome,36
13135050544,2017,HighBurden,HighIncome,0
13135050544,2017,HighBurden,LowIncome,36
13135050544,2017,HighBurden,MedIncome,0
13135050544,2017,LowBurden,HighIncome,283
13135050544,2017,LowBurden,LowIncome,0
13135050544,2017,LowBurden,MedIncome,64
13135050544,2017,MedBurden,HighIncome,0
13135050544,2017,MedBurden,LowIncome,43
13135050544,2017,MedBurden,MedIncome,119
13135050545,2014,HighBurden,HighIncome,0
13135050545,2014,HighBurden,LowIncome,314
13135050545,2014,HighBurden,MedIncome,0
13135050545,2014,LowBurden,HighIncome,61
13135050545,2014,LowBurden,LowIncome,14
13135050545,2014,LowBurden,MedIncome,177
13135050545,2014,MedBurden,HighIncome,0
13135050545,2014,MedBurden,LowIncome,145
13135050545,2014,MedBurden,MedIncome,37
13135050545,2015,HighBurden,HighIncome,0
13135050545,2015,HighBurden,LowIncome,371
13135050545,2015,HighBurden,MedIncome,0
13135050545,2015,LowBurden,HighIncome,53
13135050545,2015,LowBurden,LowIncome,16
13135050545,2015,LowBurden,MedIncome,201
13135050545,2015,MedBurden,HighIncome,0
13135050545,2015,MedBurden,LowIncome,132
13135050545,2015,MedBurden,MedIncome,60
13135050545,2016,HighBurden,HighIncome,0
13135050545,2016,HighBurden,LowIncome,536
13135050545,2016,HighBurden,MedIncome,0
13135050545,2016,LowBurden,HighIncome,60
13135050545,2016,LowBurden,LowIncome,14
13135050545,2016,LowBurden,MedIncome,151
13135050545,2016,MedBurden,HighIncome,0
13135050545,2016,MedBurden,LowIncome,162
13135050545,2016,MedBurden,MedIncome,85
13135050545,2017,HighBurden,HighIncome,0
13135050545,2017,HighBurden,LowIncome,472
13135050545,2017,HighBurden,MedIncome,12
13135050545,2017,LowBurden,HighIncome,234
13135050545,2017,LowBurden,LowIncome,16
13135050545,2017,LowBurden,MedIncome,87
13135050545,2017,MedBurden,HighIncome,0
13135050545,2017,MedBurden,LowIncome,137
13135050545,2017,MedBurden,MedIncome,142
13135050546,2014,HighBurden,HighIncome,0
13135050546,2014,HighBurden,LowIncome,169
13135050546,2014,HighBurden,MedIncome,18
13135050546,2014,LowBurden,HighIncome,124
13135050546,2014,LowBurden,LowIncome,0
13135050546,2014,LowBurden,MedIncome,40
13135050546,2014,MedBurden,HighIncome,0
13135050546,2014,MedBurden,LowIncome,91
13135050546,2014,MedBurden,MedIncome,0
13135050546,2015,HighBurden,HighIncome,0
13135050546,2015,HighBurden,LowIncome,215
13135050546,2015,HighBurden,MedIncome,21
13135050546,2015,LowBurden,HighIncome,122
13135050546,2015,LowBurden,LowIncome,26
13135050546,2015,LowBurden,MedIncome,0
13135050546,2015,MedBurden,HighIncome,0
13135050546,2015,MedBurden,LowIncome,84
13135050546,2015,MedBurden,MedIncome,0
13135050546,2016,HighBurden,HighIncome,0
13135050546,2016,HighBurden,LowIncome,168
13135050546,2016,HighBurden,MedIncome,20
13135050546,2016,LowBurden,HighIncome,152
13135050546,2016,LowBurden,LowIncome,28
13135050546,2016,LowBurden,MedIncome,0
13135050546,2016,MedBurden,HighIncome,0
13135050546,2016,MedBurden,LowIncome,79
13135050546,2016,MedBurden,MedIncome,0
13135050546,2017,HighBurden,HighIncome,0
13135050546,2017,HighBurden,LowIncome,106
13135050546,2017,HighBurden,MedIncome,26
13135050546,2017,LowBurden,HighIncome,244
13135050546,2017,LowBurden,LowIncome,31
13135050546,2017,LowBurden,MedIncome,0
13135050546,2017,MedBurden,HighIncome,0
13135050546,2017,MedBurden,LowIncome,0
13135050546,2017,MedBurden,MedIncome,0
13135050547,2014,HighBurden,HighIncome,0
13135050547,2014,HighBurden,LowIncome,163
13135050547,2014,HighBurden,MedIncome,0
13135050547,2014,LowBurden,HighIncome,119
13135050547,2014,LowBurden,LowIncome,0
13135050547,2014,LowBurden,MedIncome,32
13135050547,2014,MedBurden,HighIncome,0
13135050547,2014,MedBurden,LowIncome,14
13135050547,2014,MedBurden,MedIncome,11
13135050547,2015,HighBurden,HighIncome,0
13135050547,2015,HighBurden,LowIncome,151
13135050547,2015,HighBurden,MedIncome,14
13135050547,2015,LowBurden,HighIncome,89
13135050547,2015,LowBurden,LowIncome,0
13135050547,2015,LowBurden,MedIncome,110
13135050547,2015,MedBurden,HighIncome,0
13135050547,2015,MedBurden,LowIncome,0
13135050547,2015,MedBurden,MedIncome,23
13135050547,2016,HighBurden,HighIncome,0
13135050547,2016,HighBurden,LowIncome,91
13135050547,2016,HighBurden,MedIncome,18
13135050547,2016,LowBurden,HighIncome,104
13135050547,2016,LowBurden,LowIncome,0
13135050547,2016,LowBurden,MedIncome,76
13135050547,2016,MedBurden,HighIncome,0
13135050547,2016,MedBurden,LowIncome,0
13135050547,2016,MedBurden,MedIncome,84
13135050547,2017,HighBurden,HighIncome,0
13135050547,2017,HighBurden,LowIncome,65
13135050547,2017,HighBurden,MedIncome,17
13135050547,2017,LowBurden,HighIncome,82
13135050547,2017,LowBurden,LowIncome,0
13135050547,2017,LowBurden,MedIncome,77
13135050547,2017,MedBurden,HighIncome,0
13135050547,2017,MedBurden,LowIncome,0
13135050547,2017,MedBurden,MedIncome,65
13135050548,2014,HighBurden,HighIncome,0
13135050548,2014,HighBurden,LowIncome,52
13135050548,2014,HighBurden,MedIncome,0
13135050548,2014,LowBurden,HighIncome,144
13135050548,2014,LowBurden,LowIncome,0
13135050548,2014,LowBurden,MedIncome,82
13135050548,2014,MedBurden,HighIncome,0
13135050548,2014,MedBurden,LowIncome,28
13135050548,2014,MedBurden,MedIncome,0
13135050548,2015,HighBurden,HighIncome,0
13135050548,2015,HighBurden,LowIncome,94
13135050548,2015,HighBurden,MedIncome,0
13135050548,2015,LowBurden,HighIncome,145
13135050548,2015,LowBurden,LowIncome,0
13135050548,2015,LowBurden,MedIncome,74
13135050548,2015,MedBurden,HighIncome,0
13135050548,2015,MedBurden,LowIncome,28
13135050548,2015,MedBurden,MedIncome,0
13135050548,2016,HighBurden,HighIncome,0
13135050548,2016,HighBurden,LowIncome,112
13135050548,2016,HighBurden,MedIncome,0
13135050548,2016,LowBurden,HighIncome,107
13135050548,2016,LowBurden,LowIncome,0
13135050548,2016,LowBurden,MedIncome,110
13135050548,2016,MedBurden,HighIncome,0
13135050548,2016,MedBurden,LowIncome,28
13135050548,2016,MedBurden,MedIncome,15
13135050548,2017,HighBurden,HighIncome,0
13135050548,2017,HighBurden,LowIncome,107
13135050548,2017,HighBurden,MedIncome,22
13135050548,2017,LowBurden,HighIncome,131
13135050548,2017,LowBurden,LowIncome,0
13135050548,2017,LowBurden,MedIncome,84
13135050548,2017,MedBurden,HighIncome,0
13135050548,2017,MedBurden,LowIncome,22
13135050548,2017,MedBurden,MedIncome,13
13135050549,2014,HighBurden,HighIncome,0
13135050549,2014,HighBurden,LowIncome,11
13135050549,2014,HighBurden,MedIncome,0
13135050549,2014,LowBurden,HighIncome,59
13135050549,2014,LowBurden,LowIncome,0
13135050549,2014,LowBurden,MedIncome,42
13135050549,2014,MedBurden,HighIncome,0
13135050549,2014,MedBurden,LowIncome,0
13135050549,2014,MedBurden,MedIncome,2
13135050549,2015,HighBurden,HighIncome,0
13135050549,2015,HighBurden,LowIncome,13
13135050549,2015,HighBurden,MedIncome,0
13135050549,2015,LowBurden,HighIncome,68
13135050549,2015,LowBurden,LowIncome,0
13135050549,2015,LowBurden,MedIncome,80
13135050549,2015,MedBurden,HighIncome,0
13135050549,2015,MedBurden,LowIncome,0
13135050549,2015,MedBurden,MedIncome,9
13135050549,2016,HighBurden,HighIncome,0
13135050549,2016,HighBurden,LowIncome,17
13135050549,2016,HighBurden,MedIncome,0
13135050549,2016,LowBurden,HighIncome,61
13135050549,2016,LowBurden,LowIncome,0
13135050549,2016,LowBurden,MedIncome,95
13135050549,2016,MedBurden,HighIncome,0
13135050549,2016,MedBurden,LowIncome,0
13135050549,2016,MedBurden,MedIncome,12
13135050549,2017,HighBurden,HighIncome,0
13135050549,2017,HighBurden,LowIncome,7
13135050549,2017,HighBurden,MedIncome,0
13135050549,2017,LowBurden,HighIncome,49
13135050549,2017,LowBurden,LowIncome,0
13135050549,2017,LowBurden,MedIncome,72
13135050549,2017,MedBurden,HighIncome,0
13135050549,2017,MedBurden,LowIncome,0
13135050549,2017,MedBurden,MedIncome,45
13135050605,2014,HighBurden,HighIncome,0
13135050605,2014,HighBurden,LowIncome,182
13135050605,2014,HighBurden,MedIncome,42
13135050605,2014,LowBurden,HighIncome,76
13135050605,2014,LowBurden,LowIncome,12
13135050605,2014,LowBurden,MedIncome,219
13135050605,2014,MedBurden,HighIncome,0
13135050605,2014,MedBurden,LowIncome,173
13135050605,2014,MedBurden,MedIncome,106
13135050605,2015,HighBurden,HighIncome,0
13135050605,2015,HighBurden,LowIncome,209
13135050605,2015,HighBurden,MedIncome,36
13135050605,2015,LowBurden,HighIncome,180
13135050605,2015,LowBurden,LowIncome,0
13135050605,2015,LowBurden,MedIncome,195
13135050605,2015,MedBurden,HighIncome,0
13135050605,2015,MedBurden,LowIncome,250
13135050605,2015,MedBurden,MedIncome,215
13135050605,2016,HighBurden,HighIncome,0
13135050605,2016,HighBurden,LowIncome,140
13135050605,2016,HighBurden,MedIncome,48
13135050605,2016,LowBurden,HighIncome,236
13135050605,2016,LowBurden,LowIncome,0
13135050605,2016,LowBurden,MedIncome,297
13135050605,2016,MedBurden,HighIncome,0
13135050605,2016,MedBurden,LowIncome,92
13135050605,2016,MedBurden,MedIncome,150
13135050605,2017,HighBurden,HighIncome,0
13135050605,2017,HighBurden,LowIncome,147
13135050605,2017,HighBurden,MedIncome,112
13135050605,2017,LowBurden,HighIncome,230
13135050605,2017,LowBurden,LowIncome,0
13135050605,2017,LowBurden,MedIncome,238
13135050605,2017,MedBurden,HighIncome,0
13135050605,2017,MedBurden,LowIncome,69
13135050605,2017,MedBurden,MedIncome,410
13135050606,2014,HighBurden,HighIncome,0
13135050606,2014,HighBurden,LowIncome,403
13135050606,2014,HighBurden,MedIncome,31
13135050606,2014,LowBurden,HighIncome,344
13135050606,2014,LowBurden,LowIncome,48
13135050606,2014,LowBurden,MedIncome,79
13135050606,2014,MedBurden,HighIncome,21
13135050606,2014,MedBurden,LowIncome,129
13135050606,2014,MedBurden,MedIncome,275
13135050606,2015,HighBurden,HighIncome,0
13135050606,2015,HighBurden,LowIncome,294
13135050606,2015,HighBurden,MedIncome,0
13135050606,2015,LowBurden,HighIncome,452
13135050606,2015,LowBurden,LowIncome,54
13135050606,2015,LowBurden,MedIncome,138
13135050606,2015,MedBurden,HighIncome,0
13135050606,2015,MedBurden,LowIncome,145
13135050606,2015,MedBurden,MedIncome,239
13135050606,2016,HighBurden,HighIncome,0
13135050606,2016,HighBurden,LowIncome,357
13135050606,2016,HighBurden,MedIncome,0
13135050606,2016,LowBurden,HighIncome,562
13135050606,2016,LowBurden,LowIncome,71
13135050606,2016,LowBurden,MedIncome,180
13135050606,2016,MedBurden,HighIncome,0
13135050606,2016,MedBurden,LowIncome,220
13135050606,2016,MedBurden,MedIncome,508
13135050606,2017,HighBurden,HighIncome,0
13135050606,2017,HighBurden,LowIncome,342
13135050606,2017,HighBurden,MedIncome,0
13135050606,2017,LowBurden,HighIncome,563
13135050606,2017,LowBurden,LowIncome,72
13135050606,2017,LowBurden,MedIncome,217
13135050606,2017,MedBurden,HighIncome,0
13135050606,2017,MedBurden,LowIncome,100
13135050606,2017,MedBurden,MedIncome,561
13135050607,2014,HighBurden,HighIncome,0
13135050607,2014,HighBurden,LowIncome,129
13135050607,2014,HighBurden,MedIncome,0
13135050607,2014,LowBurden,HighIncome,144
13135050607,2014,LowBurden,LowIncome,0
13135050607,2014,LowBurden,MedIncome,157
13135050607,2014,MedBurden,HighIncome,0
13135050607,2014,MedBurden,LowIncome,0
13135050607,2014,MedBurden,MedIncome,38
13135050607,2015,HighBurden,HighIncome,0
13135050607,2015,HighBurden,LowIncome,120
13135050607,2015,HighBurden,MedIncome,0
13135050607,2015,LowBurden,HighIncome,312
13135050607,2015,LowBurden,LowIncome,0
13135050607,2015,LowBurden,MedIncome,242
13135050607,2015,MedBurden,HighIncome,0
13135050607,2015,MedBurden,LowIncome,0
13135050607,2015,MedBurden,MedIncome,25
13135050607,2016,HighBurden,HighIncome,0
13135050607,2016,HighBurden,LowIncome,0
13135050607,2016,HighBurden,MedIncome,0
13135050607,2016,LowBurden,HighIncome,462
13135050607,2016,LowBurden,LowIncome,0
13135050607,2016,LowBurden,MedIncome,113
13135050607,2016,MedBurden,HighIncome,56
13135050607,2016,MedBurden,LowIncome,0
13135050607,2016,MedBurden,MedIncome,26
13135050607,2017,HighBurden,HighIncome,0
13135050607,2017,HighBurden,LowIncome,0
13135050607,2017,HighBurden,MedIncome,32
13135050607,2017,LowBurden,HighIncome,587
13135050607,2017,LowBurden,LowIncome,0
13135050607,2017,LowBurden,MedIncome,112
13135050607,2017,MedBurden,HighIncome,75
13135050607,2017,MedBurden,LowIncome,32
13135050607,2017,MedBurden,MedIncome,22
13135050608,2014,HighBurden,HighIncome,0
13135050608,2014,HighBurden,LowIncome,160
13135050608,2014,HighBurden,MedIncome,24
13135050608,2014,LowBurden,HighIncome,112
13135050608,2014,LowBurden,LowIncome,0
13135050608,2014,LowBurden,MedIncome,63
13135050608,2014,MedBurden,HighIncome,0
13135050608,2014,MedBurden,LowIncome,0
13135050608,2014,MedBurden,MedIncome,230
13135050608,2015,HighBurden,HighIncome,0
13135050608,2015,HighBurden,LowIncome,181
13135050608,2015,HighBurden,MedIncome,22
13135050608,2015,LowBurden,HighIncome,114
13135050608,2015,LowBurden,LowIncome,0
13135050608,2015,LowBurden,MedIncome,79
13135050608,2015,MedBurden,HighIncome,0
13135050608,2015,MedBurden,LowIncome,0
13135050608,2015,MedBurden,MedIncome,267
13135050608,2016,HighBurden,HighIncome,0
13135050608,2016,HighBurden,LowIncome,136
13135050608,2016,HighBurden,MedIncome,26
13135050608,2016,LowBurden,HighIncome,190
13135050608,2016,LowBurden,LowIncome,0
13135050608,2016,LowBurden,MedIncome,188
13135050608,2016,MedBurden,HighIncome,22
13135050608,2016,MedBurden,LowIncome,0
13135050608,2016,MedBurden,MedIncome,241
13135050608,2017,HighBurden,HighIncome,0
13135050608,2017,HighBurden,LowIncome,151
13135050608,2017,HighBurden,MedIncome,0
13135050608,2017,LowBurden,HighIncome,188
13135050608,2017,LowBurden,LowIncome,0
13135050608,2017,LowBurden,MedIncome,117
13135050608,2017,MedBurden,HighIncome,25
13135050608,2017,MedBurden,LowIncome,0
13135050608,2017,MedBurden,MedIncome,178
13135050609,2014,HighBurden,HighIncome,0
13135050609,2014,HighBurden,LowIncome,46
13135050609,2014,HighBurden,MedIncome,0
13135050609,2014,LowBurden,HighIncome,105
13135050609,2014,LowBurden,LowIncome,0
13135050609,2014,LowBurden,MedIncome,202
13135050609,2014,MedBurden,HighIncome,0
13135050609,2014,MedBurden,LowIncome,0
13135050609,2014,MedBurden,MedIncome,22
13135050609,2015,HighBurden,HighIncome,0
13135050609,2015,HighBurden,LowIncome,119
13135050609,2015,HighBurden,MedIncome,0
13135050609,2015,LowBurden,HighIncome,133
13135050609,2015,LowBurden,LowIncome,21
13135050609,2015,LowBurden,MedIncome,163
13135050609,2015,MedBurden,HighIncome,12
13135050609,2015,MedBurden,LowIncome,0
13135050609,2015,MedBurden,MedIncome,34
13135050609,2016,HighBurden,HighIncome,0
13135050609,2016,HighBurden,LowIncome,122
13135050609,2016,HighBurden,MedIncome,0
13135050609,2016,LowBurden,HighIncome,179
13135050609,2016,LowBurden,LowIncome,24
13135050609,2016,LowBurden,MedIncome,147
13135050609,2016,MedBurden,HighIncome,19
13135050609,2016,MedBurden,LowIncome,0
13135050609,2016,MedBurden,MedIncome,43
13135050609,2017,HighBurden,HighIncome,0
13135050609,2017,HighBurden,LowIncome,90
13135050609,2017,HighBurden,MedIncome,0
13135050609,2017,LowBurden,HighIncome,219
13135050609,2017,LowBurden,LowIncome,20
13135050609,2017,LowBurden,MedIncome,93
13135050609,2017,MedBurden,HighIncome,23
13135050609,2017,MedBurden,LowIncome,0
13135050609,2017,MedBurden,MedIncome,53
13135050610,2014,HighBurden,HighIncome,0
13135050610,2014,HighBurden,LowIncome,0
13135050610,2014,HighBurden,MedIncome,29
13135050610,2014,LowBurden,HighIncome,123
13135050610,2014,LowBurden,LowIncome,0
13135050610,2014,LowBurden,MedIncome,35
13135050610,2014,MedBurden,HighIncome,80
13135050610,2014,MedBurden,LowIncome,0
13135050610,2014,MedBurden,MedIncome,77
13135050610,2015,HighBurden,HighIncome,0
13135050610,2015,HighBurden,LowIncome,0
13135050610,2015,HighBurden,MedIncome,32
13135050610,2015,LowBurden,HighIncome,59
13135050610,2015,LowBurden,LowIncome,0
13135050610,2015,LowBurden,MedIncome,43
13135050610,2015,MedBurden,HighIncome,88
13135050610,2015,MedBurden,LowIncome,28
13135050610,2015,MedBurden,MedIncome,37
13135050610,2016,HighBurden,HighIncome,0
13135050610,2016,HighBurden,LowIncome,23
13135050610,2016,HighBurden,MedIncome,29
13135050610,2016,LowBurden,HighIncome,130
13135050610,2016,LowBurden,LowIncome,0
13135050610,2016,LowBurden,MedIncome,0
13135050610,2016,MedBurden,HighIncome,131
13135050610,2016,MedBurden,LowIncome,25
13135050610,2016,MedBurden,MedIncome,0
13135050610,2017,HighBurden,HighIncome,0
13135050610,2017,HighBurden,LowIncome,22
13135050610,2017,HighBurden,MedIncome,71
13135050610,2017,LowBurden,HighIncome,178
13135050610,2017,LowBurden,LowIncome,0
13135050610,2017,LowBurden,MedIncome,0
13135050610,2017,MedBurden,HighIncome,66
13135050610,2017,MedBurden,LowIncome,0
13135050610,2017,MedBurden,MedIncome,26
13135050709,2014,HighBurden,HighIncome,0
13135050709,2014,HighBurden,LowIncome,242
13135050709,2014,HighBurden,MedIncome,14
13135050709,2014,LowBurden,HighIncome,66
13135050709,2014,LowBurden,LowIncome,10
13135050709,2014,LowBurden,MedIncome,224
13135050709,2014,MedBurden,HighIncome,0
13135050709,2014,MedBurden,LowIncome,66
13135050709,2014,MedBurden,MedIncome,33
13135050709,2015,HighBurden,HighIncome,0
13135050709,2015,HighBurden,LowIncome,290
13135050709,2015,HighBurden,MedIncome,14
13135050709,2015,LowBurden,HighIncome,95
13135050709,2015,LowBurden,LowIncome,0
13135050709,2015,LowBurden,MedIncome,359
13135050709,2015,MedBurden,HighIncome,0
13135050709,2015,MedBurden,LowIncome,78
13135050709,2015,MedBurden,MedIncome,36
13135050709,2016,HighBurden,HighIncome,0
13135050709,2016,HighBurden,LowIncome,375
13135050709,2016,HighBurden,MedIncome,42
13135050709,2016,LowBurden,HighIncome,160
13135050709,2016,LowBurden,LowIncome,0
13135050709,2016,LowBurden,MedIncome,294
13135050709,2016,MedBurden,HighIncome,0
13135050709,2016,MedBurden,LowIncome,125
13135050709,2016,MedBurden,MedIncome,44
13135050709,2017,HighBurden,HighIncome,0
13135050709,2017,HighBurden,LowIncome,338
13135050709,2017,HighBurden,MedIncome,51
13135050709,2017,LowBurden,HighIncome,206
13135050709,2017,LowBurden,LowIncome,0
13135050709,2017,LowBurden,MedIncome,280
13135050709,2017,MedBurden,HighIncome,0
13135050709,2017,MedBurden,LowIncome,50
13135050709,2017,MedBurden,MedIncome,67
13135050712,2014,HighBurden,HighIncome,0
13135050712,2014,HighBurden,LowIncome,122
13135050712,2014,HighBurden,MedIncome,0
13135050712,2014,LowBurden,HighIncome,43
13135050712,2014,LowBurden,LowIncome,0
13135050712,2014,LowBurden,MedIncome,84
13135050712,2014,MedBurden,HighIncome,0
13135050712,2014,MedBurden,LowIncome,19
13135050712,2014,MedBurden,MedIncome,58
13135050712,2015,HighBurden,HighIncome,0
13135050712,2015,HighBurden,LowIncome,127
13135050712,2015,HighBurden,MedIncome,0
13135050712,2015,LowBurden,HighIncome,18
13135050712,2015,LowBurden,LowIncome,0
13135050712,2015,LowBurden,MedIncome,43
13135050712,2015,MedBurden,HighIncome,0
13135050712,2015,MedBurden,LowIncome,16
13135050712,2015,MedBurden,MedIncome,51
13135050712,2016,HighBurden,HighIncome,0
13135050712,2016,HighBurden,LowIncome,149
13135050712,2016,HighBurden,MedIncome,0
13135050712,2016,LowBurden,HighIncome,43
13135050712,2016,LowBurden,LowIncome,0
13135050712,2016,LowBurden,MedIncome,25
13135050712,2016,MedBurden,HighIncome,0
13135050712,2016,MedBurden,LowIncome,36
13135050712,2016,MedBurden,MedIncome,35
13135050712,2017,HighBurden,HighIncome,0
13135050712,2017,HighBurden,LowIncome,137
13135050712,2017,HighBurden,MedIncome,0
13135050712,2017,LowBurden,HighIncome,51
13135050712,2017,LowBurden,LowIncome,0
13135050712,2017,LowBurden,MedIncome,3
13135050712,2017,MedBurden,HighIncome,0
13135050712,2017,MedBurden,LowIncome,19
13135050712,2017,MedBurden,MedIncome,53
13135050713,2014,HighBurden,HighIncome,0
13135050713,2014,HighBurden,LowIncome,96
13135050713,2014,HighBurden,MedIncome,0
13135050713,2014,LowBurden,HighIncome,28
13135050713,2014,LowBurden,LowIncome,0
13135050713,2014,LowBurden,MedIncome,89
13135050713,2014,MedBurden,HighIncome,0
13135050713,2014,MedBurden,LowIncome,0
13135050713,2014,MedBurden,MedIncome,0
13135050713,2015,HighBurden,HighIncome,0
13135050713,2015,HighBurden,LowIncome,52
13135050713,2015,HighBurden,MedIncome,0
13135050713,2015,LowBurden,HighIncome,0
13135050713,2015,LowBurden,LowIncome,0
13135050713,2015,LowBurden,MedIncome,26
13135050713,2015,MedBurden,HighIncome,0
13135050713,2015,MedBurden,LowIncome,0
13135050713,2015,MedBurden,MedIncome,0
13135050713,2016,HighBurden,HighIncome,0
13135050713,2016,HighBurden,LowIncome,54
13135050713,2016,HighBurden,MedIncome,0
13135050713,2016,LowBurden,HighIncome,0
13135050713,2016,LowBurden,LowIncome,0
13135050713,2016,LowBurden,MedIncome,58
13135050713,2016,MedBurden,HighIncome,0
13135050713,2016,MedBurden,LowIncome,0
13135050713,2016,MedBurden,MedIncome,0
13135050713,2017,HighBurden,HighIncome,0
13135050713,2017,HighBurden,LowIncome,29
13135050713,2017,HighBurden,MedIncome,0
13135050713,2017,LowBurden,HighIncome,83
13135050713,2017,LowBurden,LowIncome,0
13135050713,2017,LowBurden,MedIncome,55
13135050713,2017,MedBurden,HighIncome,0
13135050713,2017,MedBurden,LowIncome,0
13135050713,2017,MedBurden,MedIncome,0
13135050714,2014,HighBurden,HighIncome,0
13135050714,2014,HighBurden,LowIncome,25
13135050714,2014,HighBurden,MedIncome,0
13135050714,2014,LowBurden,HighIncome,104
13135050714,2014,LowBurden,LowIncome,0
13135050714,2014,LowBurden,MedIncome,58
13135050714,2014,MedBurden,HighIncome,0
13135050714,2014,MedBurden,LowIncome,25
13135050714,2014,MedBurden,MedIncome,62
